,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
32,2018-08-17,214.4056287903089,189.26067898709044,213.62706642724675,214.4056287903089,214.4056287903089,-13.354605811808995,-13.354605811808995,-13.354605811808995,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.7481718142423723,-2.7481718142423723,-2.7481718142423723,-6.031032404707584,-6.031032404707584,-6.031032404707584,0.0,0.0,0.0,201.0510229784999
33,2018-08-24,213.85884405837768,191.06478437332288,214.3207794321401,213.85884405837768,213.85884405837768,-11.554144900687625,-11.554144900687625,-11.554144900687625,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.7481718142425144,-2.7481718142425144,-2.7481718142425144,-4.230571493586072,-4.230571493586072,-4.230571493586072,0.0,0.0,0.0,202.30469915769007
34,2018-08-31,213.31205932644653,193.3655441195042,216.94101773005468,213.31205932644653,213.31205932644653,-8.02541914734175,-8.02541914734175,-8.02541914734175,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.748171814242302,-2.748171814242302,-2.748171814242302,-0.701845740240409,-0.701845740240409,-0.701845740240409,0.0,0.0,0.0,205.28664017910478
35,2018-09-07,212.765274607117,194.9625701071961,219.28949796516724,212.76527460711696,212.76527460711696,-5.1906161286854635,-5.1906161286854635,-5.1906161286854635,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.7481718142430602,-2.7481718142430602,-2.7481718142430602,2.1329572784166353,2.1329572784166353,2.1329572784166353,0.0,0.0,0.0,207.57465847843153
36,2018-09-14,212.21848988778746,195.56964393523037,219.31934810165563,212.21848988778746,212.21848988778746,-4.635568631849109,-4.635568631849109,-4.635568631849109,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.7481718142428484,-2.7481718142428484,-2.7481718142428484,2.688004775252777,2.688004775252777,2.688004775252777,0.0,0.0,0.0,207.58292125593834
37,2018-09-21,211.67170516845795,194.43453693721227,217.37499073324028,211.67170516845795,211.67170516845795,-5.89785311194951,-5.89785311194951,-5.89785311194951,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.74817181424202,-2.74817181424202,-2.74817181424202,1.4257202951515495,1.4257202951515495,1.4257202951515495,0.0,0.0,0.0,205.77385205650845
38,2018-09-28,211.1249204491284,190.8576415932195,215.68410005924324,211.1249204491284,211.1249204491284,-7.4974307235598685,-7.4974307235598685,-7.4974307235598685,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.7481718142424247,-2.7481718142424247,-2.7481718142424247,-0.17385731645840624,-0.17385731645840624,-0.17385731645840624,0.0,0.0,0.0,203.62748972556855
39,2018-10-05,210.5781357297989,189.6117842100639,213.6124895596654,210.5781357297989,210.5781357297989,-8.688297279360308,-8.688297279360308,-8.688297279360308,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.7481718142425664,-2.7481718142425664,-2.7481718142425664,-1.3647238722587032,-1.3647238722587032,-1.3647238722587032,0.0,0.0,0.0,201.8898384504386
40,2018-10-12,210.03135100363895,187.85566233244253,211.8962675226653,210.03135100363895,210.03135100363895,-9.795847566844785,-9.795847566844785,-9.795847566844785,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.748171814242354,-2.748171814242354,-2.748171814242354,-2.472274159743393,-2.472274159743393,-2.472274159743393,0.0,0.0,0.0,200.23550343679415
41,2018-10-19,209.48456627747896,186.26835378090288,210.7109560164997,209.48456627747896,209.48456627747896,-11.011070423311958,-11.011070423311958,-11.011070423311958,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.7481718142421423,-2.7481718142421423,-2.7481718142421423,-3.6874970162107767,-3.6874970162107767,-3.6874970162107767,0.0,0.0,0.0,198.473495854167
42,2018-10-26,208.937781551319,184.99301620058384,209.22080298424234,208.937781551319,208.937781551319,-11.495276357413175,-11.495276357413175,-11.495276357413175,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.7481718142429004,-2.7481718142429004,-2.7481718142429004,-4.171702950311235,-4.171702950311235,-4.171702950311235,0.0,0.0,0.0,197.44250519390584
43,2018-11-02,208.39099682515905,186.02950339781034,210.16604390816718,208.39099682515905,208.39099682515905,-10.13263215400325,-10.13263215400325,-10.13263215400325,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.748171814242072,-2.748171814242072,-2.748171814242072,-2.8090587469021404,-2.8090587469021404,-2.8090587469021404,0.0,0.0,0.0,198.2583646711558
44,2018-11-09,207.8442120989991,188.3274782653442,213.24525352011386,207.8442120989991,207.8442120989991,-7.028321007756431,-7.028321007756431,-7.028321007756431,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.7481718142418603,-2.7481718142418603,-2.7481718142418603,0.2952523993444685,0.2952523993444685,0.2952523993444685,0.0,0.0,0.0,200.81589109124266
45,2018-11-16,207.29742737283917,191.91388355909476,215.58003843307213,207.29742737283917,207.29742737283917,-3.8088319464300895,-3.8088319464300895,-3.8088319464300895,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.748171814241648,-2.748171814241648,-2.748171814241648,3.5147414606705967,3.5147414606705967,3.5147414606705967,0.0,0.0,0.0,203.48859542640906
46,2018-11-23,206.750642651846,192.00171034600223,216.34219260480617,206.750642651846,206.750642651846,-2.2353464943649763,-2.2353464943649763,-2.2353464943649763,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.748171814242406,-2.748171814242406,-2.748171814242406,5.088226912736468,5.088226912736468,5.088226912736468,0.0,0.0,0.0,204.515296157481
47,2018-11-30,206.20385793085285,191.41074669796635,215.93992173883706,206.20385793085285,206.20385793085285,-2.6857382218443626,-2.6857382218443626,-2.6857382218443626,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.7481718142425478,-2.7481718142425478,-2.7481718142425478,4.637835185257224,4.637835185257224,4.637835185257224,0.0,0.0,0.0,203.5181197090085
48,2018-12-07,205.65707320985973,189.9797178495016,212.80291254685903,205.65707320985973,205.65707320985973,-4.125605797663934,-4.125605797663934,-4.125605797663934,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.7481718142429528,-2.7481718142429528,-2.7481718142429528,3.1979676094380567,3.1979676094380567,3.1979676094380567,0.0,0.0,0.0,201.5314674121958
49,2018-12-14,205.1102884888666,188.12781720915405,211.57516752232598,205.1102884888666,205.1102884888666,-5.322414428389983,-5.322414428389983,-5.322414428389983,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.7481718142430944,-2.7481718142430944,-2.7481718142430944,2.0011589787121498,2.0011589787121498,2.0011589787121498,0.0,0.0,0.0,199.7878740604766
50,2018-12-21,204.56350376787347,187.693905275207,211.61464487749814,204.56350376787347,204.56350376787347,-5.727473198482935,-5.727473198482935,-5.727473198482935,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.748171814242266,-2.748171814242266,-2.748171814242266,1.59610020861837,1.59610020861837,1.59610020861837,0.0,0.0,0.0,198.83603056939054
51,2018-12-28,204.0167190468803,186.7668134555791,210.29961895292587,204.0167190468803,204.0167190468803,-5.249728000641633,-5.249728000641633,-5.249728000641633,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.7481718142426703,-2.7481718142426703,-2.7481718142426703,2.0738454064600758,2.0738454064600758,2.0738454064600758,0.0,0.0,0.0,198.76699104623867
52,2019-01-04,203.4699343572043,187.03030187158512,211.86443897455257,203.4699343572043,203.4699343572043,-3.777943459440307,-3.777943459440307,-3.777943459440307,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.7481718142428115,-2.7481718142428115,-2.7481718142428115,3.5456299476615434,3.5456299476615434,3.5456299476615434,0.0,0.0,0.0,199.691990897764
53,2019-01-11,202.9231496675283,188.8398305773659,213.69800470356995,202.92314966752832,202.92314966752832,-1.4643347896610037,-1.4643347896610037,-1.4643347896610037,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.7481718142426,-2.7481718142426,-2.7481718142426,5.859238617440635,5.859238617440635,5.859238617440635,0.0,0.0,0.0,201.4588148778673
54,2019-01-18,202.37636497785226,191.64124476742833,214.91523060987384,202.37636497785226,202.37636497785226,0.6780719416552192,0.6780719416552192,0.6780719416552192,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.7481718142417715,-2.7481718142417715,-2.7481718142417715,8.001645348756028,8.001645348756028,8.001645348756028,0.0,0.0,0.0,203.05443691950748
55,2019-01-25,201.82958028817626,190.6848097697277,215.07382483090115,201.82958028817626,201.82958028817626,1.1735351731867465,1.1735351731867465,1.1735351731867465,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.748171814242176,-2.748171814242176,-2.748171814242176,8.49710858028796,8.49710858028796,8.49710858028796,0.0,0.0,0.0,203.003115461363
56,2019-02-01,201.28279559850023,188.6217267723798,212.84552170746798,201.28279559850023,201.28279559850023,-0.426260751412372,-0.426260751412372,-0.426260751412372,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.7481718142423177,-2.7481718142423177,-2.7481718142423177,6.897312655688984,6.897312655688984,6.897312655688984,0.0,0.0,0.0,200.85653484708786
57,2019-02-08,200.73601080980742,185.5599470777926,210.70816103137417,200.73601080980742,200.73601080980742,-2.668260189056278,-2.668260189056278,-2.668260189056278,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.748171814242106,-2.748171814242106,-2.748171814242106,4.655313218044866,4.655313218044866,4.655313218044866,0.0,0.0,0.0,198.06775062075116
58,2019-02-15,200.18922602111465,184.9760460351163,208.35556709101925,200.18922602111465,200.18922602111465,-3.4119253396383593,-3.4119253396383593,-3.4119253396383593,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.7481718142418936,-2.7481718142418936,-2.7481718142418936,3.911648067462573,3.911648067462573,3.911648067462573,0.0,0.0,0.0,196.77730068147628
59,2019-02-22,199.64244123242187,185.34116805867257,209.3869301901703,199.64244123242187,199.64244123242187,-2.165487085138834,-2.165487085138834,-2.165487085138834,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.748171814242652,-2.748171814242652,-2.748171814242652,5.158086321962856,5.158086321962856,5.158086321962856,0.0,0.0,0.0,197.47695414728304
60,2019-03-01,199.09565644372907,186.8865007558406,209.8851373839749,199.09565644372907,199.09565644372907,-0.8604862607025316,-0.8604862607025316,-0.8604862607025316,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.748171814241824,-2.748171814241824,-2.748171814241824,6.463087146398331,6.463087146398331,6.463087146398331,0.0,0.0,0.0,198.23517018302653
61,2019-03-08,198.5488716550363,185.3324640797137,208.82981314436265,198.5488716550363,198.5488716550363,-1.8310757439363468,-1.8310757439363468,-1.8310757439363468,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.7481718142422276,-2.7481718142422276,-2.7481718142422276,5.49249766316492,5.49249766316492,5.49249766316492,0.0,0.0,0.0,196.71779591109996
62,2019-03-15,198.0020868663435,180.96815738359558,206.46518352701813,198.0020868663435,198.0020868663435,-5.023618502141269,-5.023618502141269,-5.023618502141269,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.74817181424334,-2.74817181424334,-2.74817181424334,2.2999549049611097,2.2999549049611097,2.2999549049611097,0.0,0.0,0.0,192.97846836420223
63,2019-03-22,197.24431544238098,177.52478658375725,201.62493961417883,197.24431544238098,197.24431544238098,-7.6630636875662015,-7.6630636875662015,-7.6630636875662015,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.748171814243128,-2.748171814243128,-2.748171814243128,-0.33949028046403473,-0.33949028046403473,-0.33949028046403473,0.0,0.0,0.0,189.5812517548148
64,2019-03-29,196.4865440184185,177.7112530975953,201.37689526099652,196.4865440184185,196.4865440184185,-7.038652554580408,-7.038652554580408,-7.038652554580408,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.7481718142422995,-2.7481718142422995,-2.7481718142422995,0.2849208525209298,0.2849208525209298,0.2849208525209298,0.0,0.0,0.0,189.4478914638381
65,2019-04-05,195.72877259445602,180.5075047824219,205.09468113342254,195.72877259445602,195.72877259445602,-3.511207731712529,-3.511207731712529,-3.511207731712529,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.7481718142427036,-2.7481718142427036,-2.7481718142427036,3.812365675389213,3.812365675389213,3.812365675389213,0.0,0.0,0.0,192.2175648627435
66,2019-04-12,194.97100117049348,182.3558313532281,206.24862337743087,194.97100117049348,194.97100117049348,-0.43109419898142737,-0.43109419898142737,-0.43109419898142737,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.7481718142428457,-2.7481718142428457,-2.7481718142428457,6.892479208120457,6.892479208120457,6.892479208120457,0.0,0.0,0.0,194.53990697151204
67,2019-04-19,194.213229746531,181.08364543386023,204.73959247250212,194.213229746531,194.213229746531,-0.9773766763930564,-0.9773766763930564,-0.9773766763930564,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.7481718142420175,-2.7481718142420175,-2.7481718142420175,6.346196730708,6.346196730708,6.346196730708,0.0,0.0,0.0,193.23585307013795
68,2019-04-26,193.45545832256852,175.9604265311093,201.06685893694132,193.45545832256852,193.45545832256852,-5.235732207774385,-5.235732207774385,-5.235732207774385,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.748171814242421,-2.748171814242421,-2.748171814242421,2.087841199327075,2.087841199327075,2.087841199327075,0.0,0.0,0.0,188.21972611479413
69,2019-05-03,192.69768111709251,170.7147109512217,194.32487437912562,192.69768111709251,192.69768111709251,-10.424245400977302,-10.424245400977302,-10.424245400977302,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.7481718142425633,-2.7481718142425633,-2.7481718142425633,-3.1006719938756993,-3.1006719938756993,-3.1006719938756993,0.0,0.0,0.0,182.27343571611522
70,2019-05-10,191.93990391161654,165.62512072654707,190.3802946447462,191.93990391161654,191.93990391161654,-13.68740128406779,-13.68740128406779,-13.68740128406779,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.7481718142423515,-2.7481718142423515,-2.7481718142423515,-6.363827876966398,-6.363827876966398,-6.363827876966398,0.0,0.0,0.0,178.25250262754875
71,2019-05-17,191.1821267061406,164.57120970799673,189.7111449309333,191.1821267061406,191.1821267061406,-14.366586994828797,-14.366586994828797,-14.366586994828797,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.7481718142421396,-2.7481718142421396,-2.7481718142421396,-7.043013587727619,-7.043013587727619,-7.043013587727619,0.0,0.0,0.0,176.8155397113118
72,2019-05-24,190.4243495006646,164.3218838056327,189.13088462302957,190.4243495006646,190.4243495006646,-13.738105863443334,-13.738105863443334,-13.738105863443334,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.7481718142419274,-2.7481718142419274,-2.7481718142419274,-6.414532456342368,-6.414532456342368,-6.414532456342368,0.0,0.0,0.0,176.68624363722125
73,2019-05-31,189.66657229518864,165.20930999147296,189.67947389542107,189.66657229518864,189.66657229518864,-13.197746839954247,-13.197746839954247,-13.197746839954247,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.748171814242069,-2.748171814242069,-2.748171814242069,-5.87417343285314,-5.87417343285314,-5.87417343285314,0.0,0.0,0.0,176.4688254552344
74,2019-06-07,188.90879508790619,163.90112533229285,187.35358344070522,188.90879508790619,188.90879508790619,-13.162398105897086,-13.162398105897086,-13.162398105897086,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.748171814242474,-2.748171814242474,-2.748171814242474,-5.838824698795573,-5.838824698795573,-5.838824698795573,0.0,0.0,0.0,175.7463969820091
75,2019-06-14,188.1510178806237,162.13306133958167,186.83903887511323,188.1510178806237,188.1510178806237,-13.451042782160558,-13.451042782160558,-13.451042782160558,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.7481718142416454,-2.7481718142416454,-2.7481718142416454,-6.1274693750598725,-6.1274693750598725,-6.1274693750598725,0.0,0.0,0.0,174.69997509846314
76,2019-06-21,187.39324067334124,161.20707795197248,185.45374294445153,187.39324067334124,187.39324067334124,-13.959289701727227,-13.959289701727227,-13.959289701727227,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.7481718142424034,-2.7481718142424034,-2.7481718142424034,-6.6357162946257855,-6.6357162946257855,-6.6357162946257855,0.0,0.0,0.0,173.43395097161402
77,2019-06-28,186.63546346605875,159.82427611167566,184.14512069897512,186.63546346605875,186.63546346605875,-14.532462569650452,-14.532462569650452,-14.532462569650452,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.748171814242545,-2.748171814242545,-2.748171814242545,-7.208889162548869,-7.208889162548869,-7.208889162548869,0.0,0.0,0.0,172.1030008964083
78,2019-07-05,185.8776862587763,159.50295306708003,184.18209825811485,185.8776862587763,185.8776862587763,-14.547468076199069,-14.547468076199069,-14.547468076199069,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.7481718142429497,-2.7481718142429497,-2.7481718142429497,-7.223894669097081,-7.223894669097081,-7.223894669097081,0.0,0.0,0.0,171.33021818257723
79,2019-07-12,185.1199090514938,159.5679653801955,184.3352655069336,185.1199090514938,185.1199090514938,-13.327249424167341,-13.327249424167341,-13.327249424167341,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.7481718142430913,-2.7481718142430913,-2.7481718142430913,-6.003676017065212,-6.003676017065212,-6.003676017065212,0.0,0.0,0.0,171.79265962732646
80,2019-07-19,184.36213182438934,160.57972741861724,185.06620053851168,184.36213182438934,184.36213182438934,-11.202261986208995,-11.202261986208995,-11.202261986208995,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.7481718142428795,-2.7481718142428795,-2.7481718142428795,-3.878688579107077,-3.878688579107077,-3.878688579107077,0.0,0.0,0.0,173.15986983818033
81,2019-07-26,183.60435459728484,162.16604550029163,186.26829634252425,183.60435459728484,183.60435459728484,-9.712986569685581,-9.712986569685581,-9.712986569685581,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.748171814242667,-2.748171814242667,-2.748171814242667,-2.3894131625838764,-2.3894131625838764,-2.3894131625838764,0.0,0.0,0.0,173.89136802759927
82,2019-08-02,182.84657737018034,161.33721611928866,184.5445674713135,182.84657737018034,182.84657737018034,-10.20321287047662,-10.20321287047662,-10.20321287047662,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.7481718142424554,-2.7481718142424554,-2.7481718142424554,-2.8796394633751263,-2.8796394633751263,-2.8796394633751263,0.0,0.0,0.0,172.64336449970372
83,2019-08-09,182.08880014307587,157.54754921835394,181.9110517805506,182.08880014307587,182.08880014307587,-12.163797007972606,-12.163797007972606,-12.163797007972606,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.748171814242597,-2.748171814242597,-2.748171814242597,-4.840223600870971,-4.840223600870971,-4.840223600870971,0.0,0.0,0.0,169.92500313510325
84,2019-08-16,181.33102291597137,156.89721034722433,180.28525329486615,181.33102291597137,181.33102291597137,-13.383375916873945,-13.383375916873945,-13.383375916873945,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.7481718142430016,-2.7481718142430016,-2.7481718142430016,-6.059802509771905,-6.059802509771905,-6.059802509771905,0.0,0.0,0.0,167.94764699909743
85,2019-08-23,180.5732456888669,156.64701328803238,180.70259004487676,180.5732456888669,180.5732456888669,-12.060529863966007,-12.060529863966007,-12.060529863966007,-4.575401592859039,-4.575401592859039,-4.575401592859039,-2.748171814242173,-2.748171814242173,-2.748171814242173,-4.736956456864797,-4.736956456864797,-4.736956456864797,0.0,0.0,0.0,168.5127158249009
